0.021	-0.0086
0.0294	-0.0086
0.0378	-0.0086
0.0462	-0.0086
0.0546	-0.0086
-0.0504	-0.019
-0.042	-0.019
-0.0336	-0.019
-0.0252	-0.019
-0.0168	-0.019
-0.0084	-0.019
0	-0.019
0.0084	-0.019
0.0168	-0.019
0.0252	-0.019
0.0336	-0.019
0.042	-0.019
0.0504	-0.019
-0.0546	-0.0294
-0.0462	-0.0294
-0.0378	-0.0294
-0.0294	-0.0294
-0.021	-0.0294
-0.0126	-0.0294
-0.0042	-0.0294
0.0042	-0.0294
0.0126	-0.0294
0.021	-0.0294
0.0294	-0.0294
0.0378	-0.0294
0.0462	-0.0294
0.0546	-0.0294
-0.0504	-0.0398
-0.042	-0.0398
-0.0336	-0.0398
-0.0252	-0.0398
-0.0168	-0.0398
-0.0084	-0.0398
0	-0.0398
0.0084	-0.0398
0.0168	-0.0398
0.0252	-0.0398
0.0336	-0.0398
0.042	-0.0398
0.0504	-0.0398
-0.0546	-0.0502
-0.0462	-0.0502
-0.0378	-0.0502
-0.0294	-0.0502
-0.021	-0.0502
-0.0126	-0.0502
-0.0042	-0.0502
0.0042	-0.0502
0.0126	-0.0502
0.021	-0.0502
0.0294	-0.0502
0.0378	-0.0502
0.0462	-0.0502
0.0546	-0.0502
-0.0504	-0.0606
-0.042	-0.0606
-0.0336	-0.0606
-0.0252	-0.0606
-0.0168	-0.0606
-0.0084	-0.0606
0	-0.0606
0.0084	-0.0606
0.0168	-0.0606
0.0252	-0.0606
0.0336	-0.0606
0.042	-0.0606
0.0504	-0.0606
-0.0546	-0.071
-0.0462	-0.071
-0.0378	-0.071
-0.0294	-0.071
-0.021	-0.071
-0.0126	-0.071
-0.0042	-0.071
0.0042	-0.071
0.0126	-0.071
0.021	-0.071
0.0294	-0.071
0.0378	-0.071
0.0462	-0.071
0.0546	-0.071
-0.0504	-0.0814
-0.042	-0.0814
-0.0336	-0.0814
-0.0252	-0.0814
-0.0168	-0.0814
-0.0084	-0.0814
0	-0.0814
0.0084	-0.0814
0.0168	-0.0814
0.0252	-0.0814
0.0336	-0.0814
0.042	-0.0814
0.0504	-0.0814
-0.0546	-0.0918
-0.0462	-0.0918
-0.0378	-0.0918
-0.0294	-0.0918
-0.021	-0.0918
-0.0126	-0.0918
-0.0042	-0.0918
0.0042	-0.0918
0.0126	-0.0918
0.021	-0.0918
0.0294	-0.0918
0.0378	-0.0918
0.0462	-0.0918
0.0546	-0.0918
-0.0504	-0.1022
-0.042	-0.1022
-0.0336	-0.1022
-0.0252	-0.1022
-0.0168	-0.1022
-0.0084	-0.1022
0	-0.1022
0.0084	-0.1022
0.0168	-0.1022
0.0252	-0.1022
0.0336	-0.1022
0.042	-0.1022
0.0504	-0.1022
-0.0546	-0.1126
-0.0462	-0.1126
-0.0378	-0.1126
-0.0294	-0.1126
-0.021	-0.1126
-0.0126	-0.1126
-0.0042	-0.1126
0.0042	-0.1126
0.0126	-0.1126
0.021	-0.1126
0.0294	-0.1126
0.0378	-0.1126
0.0462	-0.1126
0.0546	-0.1126
-0.0504	-0.123
-0.042	-0.123
-0.0336	-0.123
-0.0252	-0.123
-0.0168	-0.123
-0.0084	-0.123
0	-0.123
0.0084	-0.123
0.0168	-0.123
0.0252	-0.123
0.0336	-0.123
0.042	-0.123
0.0504	-0.123
-0.0546	-0.1334
-0.0462	-0.1334
-0.0378	-0.1334
-0.0294	-0.1334
-0.021	-0.1334
-0.0126	-0.1334
-0.0042	-0.1334
0.0042	-0.1334
0.0126	-0.1334
0.021	-0.1334
0.0294	-0.1334
0.0378	-0.1334
0.0462	-0.1334
0.0546	-0.1334
-0.0504	-0.1438
-0.042	-0.1438
-0.0336	-0.1438
-0.0252	-0.1438
-0.0168	-0.1438
-0.0084	-0.1438
0	-0.1438
0.0084	-0.1438
0.0168	-0.1438
0.0252	-0.1438
0.0336	-0.1438
0.042	-0.1438
0.0504	-0.1438
-0.0546	-0.161
-0.0462	-0.161
-0.0378	-0.161
-0.0294	-0.161
-0.021	-0.161
-0.0126	-0.161
-0.0042	-0.161
0.0042	-0.161
0.0126	-0.161
0.021	-0.161
0.0294	-0.161
0.0378	-0.161
0.0462	-0.161
0.0546	-0.161
-0.0504	-0.1714
-0.042	-0.1714
-0.0336	-0.1714
-0.0252	-0.1714
-0.0168	-0.1714
-0.0084	-0.1714
0	-0.1714
0.0084	-0.1714
0.0168	-0.1714
0.0252	-0.1714
0.0336	-0.1714
0.042	-0.1714
0.0504	-0.1714
-0.0546	-0.1818
-0.0462	-0.1818
-0.0378	-0.1818
-0.0294	-0.1818
-0.021	-0.1818
-0.0126	-0.1818
-0.0042	-0.1818
0.0042	-0.1818
0.0126	-0.1818
0.021	-0.1818
0.0294	-0.1818
0.0378	-0.1818
0.0462	-0.1818
0.0546	-0.1818
-0.0504	-0.1922
-0.042	-0.1922
-0.0336	-0.1922
-0.0252	-0.1922
-0.0168	-0.1922
-0.0084	-0.1922
0	-0.1922
0.0084	-0.1922
0.0168	-0.1922
0.0252	-0.1922
0.0336	-0.1922
0.042	-0.1922
0.0504	-0.1922
-0.0546	-0.2026
-0.0462	-0.2026
-0.0378	-0.2026
-0.0294	-0.2026
-0.021	-0.2026
-0.0126	-0.2026
-0.0042	-0.2026
0.0042	-0.2026
0.0126	-0.2026
0.021	-0.2026
0.0294	-0.2026
0.0378	-0.2026
0.0462	-0.2026
0.0546	-0.2026
-0.0504	-0.213
-0.042	-0.213
-0.0336	-0.213
-0.0252	-0.213
-0.0168	-0.213
-0.0084	-0.213
0	-0.213
0.0084	-0.213
0.0168	-0.213
0.0252	-0.213
0.0336	-0.213
0.042	-0.213
0.0504	-0.213
-0.0546	-0.2234
-0.0462	-0.2234
-0.0378	-0.2234
-0.0294	-0.2234
-0.021	-0.2234
-0.0126	-0.2234
-0.0042	-0.2234
0.0042	-0.2234
0.0126	-0.2234
0.021	-0.2234
0.0294	-0.2234
0.0378	-0.2234
0.0462	-0.2234
0.0546	-0.2234
